peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
76.63,1.62,M,53,0,13,4,13,4,0,N,2,4,4
98,1.75,M,39,0,0,4,0,0,4,N,2,2,3
79.71,1.63,M,79,0,4,0,10,9,0,N,2,4,4
87.11,1.69,M,20,0,0,5,0,0,1,N,1,0,0
71.74,1.63,M,44,0,12,1,0,0,0,N,2,4,4
72.4,1.58,M,58,0,0,5,5,0,7,N,2,4,4
92.6,1.72,M,18,0,0,2,0,3,0,N,3,4,4
87.09,1.73,M,51,0,4,0,0,0,0,N,2,4,3
92.93,1.76,V,42,0,0,0,0,1,1,N,3,4,3
75.99,1.63,M,37,0,11,0,9,11,0,N,2,2,1
55.12,1.75,V,18,50,5,2,1,5,2,N,1,4,4
91.82,1.71,V,44,0,6,0,15,9,2,N,3,4,4
74.22,1.73,V,21,20,0,3,13,15,1,N,1,3,4
74.22,1.73,V,63,0,5,0,0,0,1,N,0,0,0
58.97,1.81,V,42,90,0,0,0,1,0,N,3,4,4
78.41,1.65,M,37,0,0,0,6,3,0,N,1,2,1
99.8,1.83,V,44,0,0,1,9,2,0,N,1,3,3
53.87,1.73,V,29,80,0,0,19,12,0,N,1,2,1
103.92,1.78,V,39,0,0,4,18,6,NA,N,1,3,3
96.5,1.71,M,42,0,0,0,18,4,0,N,2,3,2
83.34,1.71,V,34,0,0,3,0,0,0,N,1,2,1
77.33,1.68,M,42,0,0,1,0,10,0,N,0,4,4
64.54,1.77,V,36,40,6,0,19,7,0,N,2,3,3
74.5,1.64,M,28,0,0,0,0,0,0,N,1,4,4
100.28,1.85,V,37,0,1,0,6,1,0,N,0,0,1
85.68,1.74,V,55,0,0,0,9,6,0,N,2,4,3
81.99,1.67,M,19,0,1,2,11,11,0,N,1,0,0
76.52,1.63,M,24,0,0,0,6,0,0,N,1,3,2
85.25,1.7,V,39,0,1,0,0,0,0,N,2,3,4
103.36,1.8,V,42,0,18,6,19,3,5,N,2,2,2
81.57,1.66,M,23,0,3,0,1,1,0,N,3,4,3
79.29,1.72,V,55,0,0,0,0,4,0,N,0,2,2
85.79,1.72,M,71,0,0,3,0,1,3,N,0,0,2
91.79,1.77,M,35,0,0,0,13,6,0,N,1,2,1
77.19,1.64,M,38,0,9,3,8,1,0,N,1,1,1
73.74,1.53,M,32,0,0,0,6,1,1,N,2,2,3
50.2,1.67,V,58,50,0,0,11,14,0,S,0,0,2
79.36,1.66,M,48,0,0,3,8,16,0,N,1,0,2
85.15,1.66,M,38,0,0,0,12,4,0,N,2,2,2
91.32,1.7,V,32,0,0,2,12,7,0,N,2,3,4
78.81,1.66,M,39,0,0,2,0,9,4,N,3,3,4
72.31,1.86,V,58,30,0,3,6,9,0,N,2,3,2
60.53,1.71,M,21,20,15,0,0,7,0,N,2,3,3
71.15,1.58,M,26,0,1,0,2,0,0,N,1,4,4
71.06,1.71,M,68,0,8,0,5,1,0,N,0,2,1
78.41,1.65,M,63,0,0,5,3,0,0,N,1,1,0
85.52,1.68,M,38,0,0,2,22,13,0,N,1,4,4
58.32,1.8,V,44,40,0,0,0,0,5,N,0,0,0
92.99,1.71,V,21,0,0,4,3,1,0,N,1,1,1
81.76,1.64,M,27,0,0,0,0,0,0,N,1,2,3
85.97,1.66,M,21,0,14,4,16,2,1,N,1,3,4
90.93,1.78,V,34,0,5,0,11,13,0,N,0,0,0
76.52,1.63,M,40,0,8,4,9,4,0,N,1,1,1
46.08,1.6,M,35,110,11,3,0,0,0,N,0,2,1
82.6,1.73,M,64,0,11,2,2,3,0,N,1,1,1
71.12,1.67,V,60,0,0,0,3,3,0,N,0,3,4
71.12,1.67,V,47,0,10,2,0,6,0,N,0,1,0
94.16,1.74,V,24,0,0,0,22,16,0,S,1,3,2
61.8,1.65,V,41,30,0,4,5,4,0,N,3,4,4
68.17,1.61,M,27,10,0,3,0,9,0,N,2,2,0
70.33,1.62,M,45,0,14,3,3,8,6,N,2,3,2
95.24,1.75,V,35,0,0,2,0,0,0,N,2,4,3
81.44,1.74,V,18,0,5,1,0,9,0,N,1,1,1
90.23,1.77,V,38,0,1,5,5,0,0,N,1,3,4
85.53,1.77,V,18,0,10,2,4,4,0,N,1,4,3
89.75,1.68,V,67,0,0,3,3,0,0,N,3,4,4
80.46,1.66,M,44,0,8,0,9,4,0,N,1,2,2
47.24,1.62,M,50,80,10,3,6,1,1,N,0,0,0
81.5,1.7,M,33,0,7,1,4,9,0,N,1,2,4
56.48,1.64,M,43,20,0,1,0,1,0,N,1,2,1
94.58,1.73,V,83,0,0,0,0,0,0,N,4,3,4
96.18,1.77,V,34,0,0,4,11,11,1,N,1,2,2
83.81,1.7,M,47,0,2,2,0,2,0,N,1,2,2
56.96,1.75,V,49,40,0,0,0,2,0,N,2,4,4
93.24,1.79,V,31,0,0,0,0,2,0,S,2,4,3
91.48,1.77,V,29,0,0,0,10,7,0,N,1,1,0
88.77,1.82,V,46,0,5,1,0,0,0,N,1,2,2
53.87,1.73,V,18,50,7,0,1,0,0,N,1,3,3
49,1.65,M,42,30,12,0,0,0,0,N,1,2,2
58.32,1.8,V,21,30,29,1,6,4,4,N,2,3,3
95.26,1.72,V,43,0,0,0,15,1,0,N,2,4,4
74.13,1.61,M,61,0,0,0,9,3,0,N,0,0,0
54.68,1.71,V,44,40,0,0,0,4,0,N,2,3,3
72,1.63,M,45,0,13,0,7,0,2,N,2,3,2
86.7,1.7,M,31,0,1,3,7,7,0,N,1,1,2
81,1.68,M,41,0,4,0,0,9,0,N,2,4,4
44.94,1.58,M,25,50,22,0,0,6,0,N,1,3,3
80.46,1.66,M,18,0,5,5,7,9,0,N,1,2,2
80.12,1.71,M,42,0,0,2,3,0,0,N,0,0,0
77.86,1.65,M,27,0,13,0,13,7,0,N,2,3,3
58.38,1.7,V,44,30,0,0,0,0,0,N,2,3,1
86.08,1.62,M,21,0,0,4,7,0,0,N,2,2,2
91.57,1.75,V,55,0,0,0,10,7,0,N,2,4,4
88.71,1.74,V,21,0,0,2,0,3,0,N,3,4,3
82.76,1.65,M,58,0,0,7,0,0,0,N,1,3,3
78.54,1.69,M,59,0,3,4,0,0,0,N,0,1,0
79.44,1.63,M,35,0,0,0,1,5,0,S,1,2,2
50.2,1.67,M,29,60,0,3,0,3,0,N,2,2,1
86.11,1.76,V,40,0,0,1,0,0,0,N,1,3,2
75.72,1.63,M,53,0,3,1,0,4,0,N,1,1,2
77.9,1.68,M,38,10,4,7,0,0,1,N,1,1,2
51.54,1.63,M,50,40,3,0,28,14,1,N,1,4,4
89.34,1.72,M,50,0,0,4,13,12,3,N,1,0,1
50.8,1.68,M,48,70,0,0,0,5,0,N,0,0,1
87.99,1.73,V,32,0,0,1,0,0,0,N,2,3,3
65.54,1.6,M,26,0,6,2,0,0,2,N,1,3,2
47.82,1.63,M,45,100,0,2,0,0,0,N,3,4,4
50.8,1.68,M,41,240,0,3,0,6,2,N,2,2,0
94.54,1.69,M,18,0,0,5,7,1,0,N,3,2,3
92.42,1.82,V,48,0,21,3,7,6,0,N,3,4,4
80.96,1.64,M,56,0,5,5,4,0,0,N,2,4,4
75.84,1.59,M,37,0,1,0,4,6,0,N,1,2,2
104.87,1.78,V,18,0,0,0,19,12,0,N,1,3,3
57.67,1.79,V,55,70,0,2,1,1,0,N,1,1,1
66.88,1.54,M,27,0,0,0,7,8,0,N,1,3,0
93.7,1.81,V,28,0,15,2,14,5,0,N,1,3,3
46.08,1.6,M,44,50,14,0,0,4,2,N,2,3,3
73.96,1.64,M,45,0,9,0,17,14,0,N,1,3,3
78.91,1.63,M,24,0,0,7,0,0,0,N,2,4,4
87.8,1.74,V,47,0,0,0,0,2,0,N,1,2,3
78.62,1.59,M,36,0,0,4,15,4,1,N,1,2,1
84.39,1.7,M,54,0,0,7,0,0,0,N,0,1,1
81.29,1.68,M,55,0,5,4,0,0,0,N,1,3,1
66.89,1.68,M,45,0,21,5,0,5,0,N,0,1,1
74.79,1.68,M,18,0,19,0,0,1,0,N,2,2,3
93.43,1.67,V,27,0,0,0,13,5,0,N,2,3,4
96.83,1.84,V,64,0,0,3,0,4,0,N,1,1,2
67.39,1.61,M,51,0,5,4,0,2,0,N,1,3,2
74.83,1.69,V,47,20,0,9,5,1,0,S,1,2,2
82.99,1.79,V,25,20,2,0,0,0,0,N,4,4,4
99.59,1.85,V,33,0,0,3,17,13,0,N,0,0,1
76.62,1.73,V,26,20,3,0,10,2,0,N,2,4,4
74.91,1.61,M,35,0,0,7,0,0,0,N,1,2,1
89.35,1.78,V,40,0,9,0,10,0,0,N,0,2,2
57.67,1.79,V,64,60,0,0,0,1,0,N,2,2,3
90.04,1.75,V,49,0,0,0,0,0,0,N,1,1,2
55.12,1.75,V,18,90,0,0,0,5,0,N,1,2,1
83.97,1.69,V,53,0,0,0,4,5,0,N,2,3,3
88.2,1.75,V,47,0,5,1,6,12,0,N,1,0,0
87.04,1.76,V,43,0,8,2,5,6,0,N,0,2,2
47.82,1.63,M,46,80,0,0,14,11,0,N,1,4,3
63.96,1.59,M,30,0,0,0,0,2,0,N,0,1,0
92.6,1.79,V,26,0,0,0,7,5,0,N,0,2,2
86.79,1.73,V,40,0,0,1,11,0,0,N,0,1,2
70.26,1.69,M,18,0,17,0,3,10,0,N,1,2,2
78.14,1.65,V,65,0,0,0,0,0,0,N,2,2,1
76.52,1.63,M,59,10,8,1,9,9,0,N,3,4,3
72.15,1.65,M,49,0,11,0,0,3,0,N,0,3,4
48.41,1.64,M,34,70,4,0,1,0,1,N,1,2,2
89.48,1.71,M,48,0,6,3,18,2,0,N,0,1,2
72.15,1.58,M,21,0,13,2,0,0,0,N,2,3,4
51.41,1.69,V,50,40,17,2,14,18,0,N,3,3,2
47.82,1.63,M,34,50,14,5,0,7,3,N,0,1,0
82.83,1.67,M,39,0,0,2,10,9,3,N,1,2,3
71.28,1.61,M,37,0,24,5,0,0,0,N,1,0,1
81.68,1.69,M,39,0,6,9,0,1,3,N,1,2,3
48.41,1.64,M,69,100,0,2,18,8,0,N,1,2,3
49.41,1.6,M,29,40,5,6,16,12,0,N,2,4,2
68.89,1.67,M,21,20,8,2,4,0,1,N,1,0,1
87.86,1.72,V,28,0,0,1,14,12,0,N,0,3,4
52.63,1.71,V,34,30,4,2,0,0,0,N,0,2,2
78.08,1.6,M,45,0,0,6,17,13,0,N,0,2,2
76.25,1.63,M,70,0,0,1,14,16,0,N,1,3,3
90.98,1.73,V,38,0,0,2,11,14,0,N,2,2,1
93.49,1.72,V,41,0,0,0,18,10,0,S,0,0,0
77.49,1.71,V,28,0,18,1,6,5,0,N,1,2,2
53.87,1.73,V,55,90,1,1,10,9,1,N,2,4,3
55.12,1.75,V,63,100,5,5,12,17,0,N,0,0,0
68.05,1.64,M,74,0,7,0,1,10,0,N,1,1,0
68.58,1.64,M,45,0,4,3,4,5,0,N,0,1,1
57.31,1.76,V,41,30,5,0,0,4,0,N,1,3,3
47.82,1.63,M,45,100,0,4,0,0,0,N,3,4,4
71.8,1.59,M,18,0,3,3,0,6,0,N,1,0,1
83.58,1.65,M,24,0,0,0,13,3,0,N,0,0,0
94.84,1.79,V,40,0,1,0,0,0,0,N,0,2,2
93.55,1.76,V,38,0,0,2,0,0,0,N,3,3,3
88.89,1.71,M,54,0,4,1,5,0,0,N,2,4,4
65.38,1.72,M,55,30,0,6,0,0,0,N,2,1,1
98.23,1.85,V,44,0,2,0,6,0,0,N,0,2,1
91.03,1.7,V,29,0,11,1,4,1,NA,N,3,4,4
91.26,1.75,V,50,0,0,0,11,3,0,N,1,0,1
77.43,1.66,M,51,0,10,9,0,5,0,N,1,2,1
68.49,1.7,M,49,20,0,2,0,0,0,N,1,2,2
87.01,1.84,V,32,0,21,4,2,11,0,N,1,2,1
94.4,1.82,V,49,0,0,1,0,7,0,N,2,3,2
52.63,1.71,M,36,80,5,3,19,6,0,N,0,2,3
90.23,1.72,M,42,0,0,1,0,0,0,N,2,2,2
82.71,1.76,V,53,0,4,0,4,8,0,N,2,2,1
74.85,1.7,V,30,0,0,0,0,14,0,N,0,2,2
78.32,1.77,V,21,20,0,3,33,25,0,N,0,1,2
57.67,1.79,V,29,70,0,2,1,4,0,N,0,2,4
50.2,1.67,M,36,120,0,3,0,0,0,N,0,1,1
65.81,1.57,M,24,0,1,0,4,11,0,N,2,3,3
46.66,1.61,M,38,110,0,0,0,0,2,N,0,1,1
84.72,1.64,M,41,0,0,1,13,9,0,N,2,3,2
78.21,1.62,M,38,0,0,3,0,0,0,N,1,4,3
78.99,1.76,V,18,20,0,2,27,11,4,N,0,1,3
81.01,1.66,M,48,0,0,0,8,4,0,N,0,2,3
81.68,1.69,M,35,0,1,0,0,0,0,N,2,3,4
87.68,1.69,V,23,0,8,2,10,7,0,N,1,3,4
56.39,1.77,V,39,60,8,0,0,0,6,N,1,1,2
75.69,1.61,M,55,0,2,1,0,0,0,N,2,3,2
52.02,1.7,V,59,70,0,4,0,0,0,N,1,3,4
66.4,1.54,M,67,0,0,2,0,0,2,S,1,1,1
75.52,1.6,M,52,0,0,2,0,3,0,N,2,3,3
81.71,1.73,V,24,0,16,5,2,2,0,S,2,4,4
77.4,1.69,V,38,0,14,2,0,0,0,N,1,3,4
47.82,1.63,M,31,200,0,0,0,0,2,N,0,1,0
97.75,1.77,V,28,0,0,1,11,0,0,N,0,3,3
50.91,1.65,M,56,30,11,0,7,3,0,N,0,1,2
74.05,1.65,M,49,0,3,2,3,11,0,N,0,0,0
84.25,1.69,V,58,0,0,6,5,4,0,N,0,1,1
82.17,1.71,V,35,10,0,2,13,11,0,N,2,2,1
53.25,1.72,M,58,50,12,0,0,9,0,N,0,2,1
99.59,1.81,V,28,0,0,0,4,8,0,N,1,2,3
90.36,1.67,M,18,0,0,1,0,0,0,N,2,2,3
86.34,1.62,M,27,0,2,3,16,6,0,S,3,4,4
51.41,1.69,M,32,120,7,0,0,0,0,N,3,4,4
89.94,1.72,V,18,0,4,1,9,8,0,N,1,2,2
89.01,1.66,M,38,0,6,5,21,10,0,N,2,3,3
69.21,1.61,M,39,0,1,0,3,11,0,N,0,0,0
93.74,1.82,V,44,0,2,0,0,3,3,N,0,0,1
78.9,1.7,M,31,0,0,2,1,7,0,N,1,4,3
55.76,1.76,V,48,110,0,1,2,4,0,N,1,2,1
46.66,1.61,M,64,70,0,1,0,0,1,N,2,4,3
83.92,1.71,V,51,0,6,2,19,9,0,N,1,3,1
67.97,1.62,M,56,0,14,3,0,6,0,N,2,4,4
73.06,1.63,M,61,0,0,0,0,0,0,N,2,2,1
98.94,1.86,V,49,0,0,4,2,6,0,N,1,3,3
83.04,1.71,V,29,0,1,2,4,7,4,N,1,2,3
58.97,1.81,V,18,60,10,0,0,6,2,N,4,4,4
82.65,1.7,M,65,0,0,3,10,8,0,N,0,0,0
102.45,1.77,V,20,0,1,1,14,2,0,N,3,4,4
95.33,1.81,V,18,0,0,3,0,0,0,N,0,0,0
83.77,1.66,V,34,0,0,0,0,0,0,N,2,4,4
56.39,1.77,V,41,140,0,0,11,1,0,N,0,1,1
101.51,1.77,V,18,0,0,3,9,6,0,N,3,4,2
57.03,1.78,V,48,150,0,0,27,13,0,N,2,2,2
88.46,1.72,V,36,0,0,4,0,10,0,N,2,3,3
90.6,1.63,M,44,0,0,0,36,14,0,N,2,4,4
47.24,1.62,M,54,100,0,6,0,9,0,N,2,3,3
73.1,1.71,M,70,20,0,0,17,2,0,N,0,3,1
89.19,1.68,M,29,0,7,4,22,8,0,N,1,1,2
76.1,1.59,M,37,0,0,0,4,4,0,N,2,2,1
98,1.75,V,43,0,0,0,29,11,0,N,1,2,4
85.44,1.75,V,28,0,0,2,1,0,4,N,0,1,1
82.6,1.73,V,49,0,8,1,3,0,0,N,1,2,3
83.31,1.79,V,41,20,0,3,1,0,0,N,3,4,4
57.03,1.78,V,34,110,22,5,0,1,0,N,0,1,0
49,1.65,M,18,50,0,3,21,6,0,N,0,1,1
92.11,1.77,V,31,0,0,0,11,5,0,N,1,3,4
84.59,1.77,V,49,10,6,0,15,5,0,N,3,4,3
89.19,1.71,M,34,0,0,3,0,3,0,N,1,1,0
72.75,1.66,M,56,0,0,1,0,0,0,N,1,2,0
89.62,1.74,V,55,0,0,0,6,8,0,N,1,3,4
82.55,1.67,V,33,0,8,0,1,0,0,N,1,3,4
80.46,1.66,M,30,0,0,4,9,6,0,N,0,0,0
68.3,1.68,V,42,0,10,2,10,15,0,N,0,4,4
93.71,1.75,V,20,0,0,4,1,1,0,N,1,2,2
100.82,1.74,V,21,0,1,5,18,11,0,N,2,3,4
55.12,1.75,V,58,140,8,1,0,0,5,N,2,3,2
74.46,1.67,V,49,0,13,0,12,4,0,N,0,1,0
90.25,1.69,V,25,0,0,2,12,6,0,N,2,2,2
63.35,1.57,M,52,0,0,3,6,9,1,N,0,1,0
87.99,1.73,M,61,0,10,6,0,0,1,N,3,4,3
47.24,1.62,M,46,100,0,1,3,0,0,N,3,4,4
100.13,1.83,V,25,0,2,0,0,0,0,N,2,2,1
85.23,1.78,V,51,0,0,1,0,4,0,N,1,2,1
81.04,1.63,M,38,0,0,0,0,0,3,N,2,3,4
105.49,1.81,V,27,0,0,0,18,10,0,N,1,1,1
52.02,1.7,M,28,70,0,0,0,0,0,N,0,2,2
100.93,1.79,V,35,0,1,0,20,0,0,N,1,3,3
86.49,1.73,V,50,0,0,4,10,6,0,N,1,2,2
78.18,1.79,V,30,20,0,2,0,0,0,N,3,4,3
82.23,1.81,V,57,10,7,4,0,3,0,N,0,0,1
90.75,1.7,V,33,0,8,1,13,3,0,N,2,3,4
88.43,1.79,V,48,0,0,2,0,0,0,N,2,3,2
75.5,1.66,V,47,0,0,4,0,4,0,N,2,4,4
90.65,1.71,V,46,0,4,3,9,0,0,N,0,0,1
93.86,1.76,V,62,0,0,0,5,0,0,N,2,3,4
60.16,1.73,V,18,40,3,0,23,15,0,N,1,4,3
93.05,1.77,V,18,0,0,0,0,0,0,N,1,2,1
60.28,1.83,V,43,110,0,0,0,0,3,N,2,3,2
89.71,1.79,V,44,0,0,3,0,4,0,N,2,4,4
98.05,1.82,V,19,0,0,2,1,3,0,N,2,1,1
76.73,1.61,M,57,0,3,7,0,0,0,N,2,4,4
77.78,1.71,V,53,0,0,4,0,6,0,N,1,2,2
63.77,1.62,M,42,20,0,2,0,0,0,N,1,1,1
85.09,1.71,V,48,0,6,0,6,4,0,N,2,1,1
80.05,1.7,V,29,0,9,0,0,0,2,N,1,1,1
67.51,1.55,M,57,0,0,4,0,16,0,N,1,3,4
74.51,1.68,M,26,0,6,1,0,5,0,S,1,2,3
80.72,1.68,M,56,0,3,4,8,7,0,N,0,2,0
91.04,1.8,V,35,10,0,1,19,7,0,N,1,4,4
87.68,1.69,M,26,0,0,4,11,6,0,N,2,4,3
82.27,1.67,M,27,0,21,6,8,1,0,N,2,3,3
91.38,1.76,V,40,0,0,4,0,0,0,N,3,3,4
83.83,1.68,M,32,0,0,0,26,15,0,N,1,2,2
76.14,1.58,M,38,0,0,0,0,7,4,N,2,1,1
99.63,1.77,V,50,0,11,2,22,11,0,N,3,2,2
60.28,1.83,V,44,50,0,5,0,0,0,N,1,1,1
99.8,1.78,V,22,0,0,0,6,0,0,N,1,3,4
63.88,1.81,V,33,30,8,0,4,8,0,N,2,4,3
68.2,1.7,V,33,20,6,0,5,5,0,N,2,3,4
72.96,1.57,V,46,0,0,0,0,0,0,N,2,3,2
104.95,1.84,V,31,0,0,0,6,0,0,N,1,4,4
44.94,1.58,M,58,30,17,2,4,5,0,N,0,1,1
56.39,1.77,V,39,140,0,4,2,0,6,N,4,4,2
68.32,1.64,M,52,0,10,0,0,1,0,N,2,3,1
50.2,1.67,V,46,60,0,0,0,1,5,S,1,1,2
76.05,1.66,M,23,0,0,0,0,2,0,N,0,2,1
92.11,1.71,V,45,0,4,0,0,0,0,N,4,3,4
76.3,1.74,V,23,20,0,0,3,2,0,N,3,4,3
78.66,1.71,V,53,0,0,4,4,16,2,N,2,3,3
94.94,1.75,V,48,0,3,7,0,2,0,N,2,1,2
80.59,1.65,M,56,0,1,2,6,0,0,N,0,2,1
68.33,1.67,M,20,30,0,1,22,9,0,N,2,3,3
90.11,1.66,M,29,0,0,0,23,12,0,N,0,2,2
87.86,1.72,V,35,0,0,0,0,0,0,N,1,3,4
77.25,1.67,M,49,0,0,1,5,4,0,S,1,4,3
98.19,1.76,V,33,0,0,0,3,0,0,N,1,1,1
75.67,1.57,M,37,0,0,0,7,10,0,N,3,4,4
68.85,1.64,M,41,0,21,0,3,3,0,N,2,3,3
53.25,1.72,V,59,40,10,4,6,5,0,N,1,1,1
90.53,1.74,V,18,0,3,3,0,2,0,N,1,2,3
57.67,1.79,M,23,70,0,1,14,3,0,S,2,2,3
50.2,1.67,V,38,40,0,0,9,0,0,N,0,2,1
87.57,1.72,V,70,0,7,2,3,6,0,N,2,2,2
75.89,1.58,M,36,0,0,1,3,0,0,N,2,3,3
66.26,1.69,V,18,20,0,0,10,4,0,N,1,2,1
84.27,1.79,V,62,0,0,1,1,0,0,N,0,0,0
55.76,1.76,V,26,90,7,0,5,1,0,N,0,2,1
82.83,1.69,M,37,0,0,1,6,0,0,N,1,3,2
56.39,1.77,V,24,80,6,2,1,10,0,N,1,1,0
77.61,1.59,M,55,0,0,1,0,0,0,N,0,3,4
47.24,1.62,M,27,90,0,0,3,0,0,N,1,0,0
78,1.64,M,42,0,1,3,0,4,0,N,1,2,1
65.9,1.58,M,69,0,7,4,2,5,0,S,1,3,2
86.39,1.72,M,58,0,11,5,6,0,4,N,1,3,4
72.06,1.61,M,60,0,6,0,18,12,0,N,1,1,2
80.17,1.72,V,30,0,6,3,0,4,0,N,0,1,1
55.76,1.76,V,39,110,0,3,0,3,4,N,2,2,2
83.39,1.67,M,37,0,10,1,17,7,NA,N,1,1,1
77.73,1.64,M,53,0,2,3,0,6,0,N,1,4,4
76.69,1.67,M,26,0,2,0,0,0,0,N,0,1,1
72.53,1.63,M,36,0,3,0,0,1,0,S,1,3,3
88.35,1.77,V,29,0,4,0,0,1,0,N,0,0,0
89.12,1.75,V,39,10,0,2,10,0,0,N,2,4,4
78.37,1.67,V,79,0,0,4,14,12,0,N,0,1,0
81.57,1.81,V,58,10,11,2,14,17,0,N,1,3,3
65.98,1.69,M,45,30,0,5,22,6,0,N,1,3,1
69.99,1.66,M,42,0,11,0,9,7,3,N,1,3,2
84.25,1.76,V,44,0,7,0,0,3,0,N,1,2,2
46.08,1.6,M,68,90,17,2,0,0,1,N,2,2,2
71.54,1.61,M,18,0,9,0,2,3,0,N,1,1,0
46.08,1.6,M,39,100,5,2,2,0,0,N,3,4,4
48.41,1.64,M,25,70,0,0,6,1,0,N,0,2,4
84.68,1.7,V,69,0,0,2,5,6,0,S,2,4,3
77.97,1.69,M,48,0,0,0,0,0,0,N,0,2,1
73.06,1.63,M,63,0,13,3,0,0,0,N,1,1,2
86.89,1.74,V,18,0,0,0,18,7,0,N,1,1,1
94.42,1.78,V,76,0,4,2,11,10,2,N,2,3,4
76.92,1.64,M,37,0,0,3,18,19,0,N,0,2,3
61.64,1.63,V,38,10,1,3,0,2,9,N,0,1,0
83.39,1.67,M,64,0,0,0,5,0,0,S,0,1,2
54.45,1.65,M,18,30,0,1,0,11,0,S,2,3,2
73.1,1.61,M,31,0,4,2,1,0,0,N,0,0,0
74,1.55,M,27,0,0,0,9,7,0,N,0,1,2
47.82,1.63,M,40,180,0,4,4,0,0,N,2,4,4
74.05,1.65,M,58,0,1,0,4,2,0,N,0,1,1
73.24,1.65,M,50,0,0,3,0,5,0,N,0,1,2
88.13,1.8,V,46,0,6,0,0,0,0,N,1,1,1
69.86,1.77,V,34,20,3,3,3,6,0,N,1,2,1
90.53,1.72,M,27,0,0,4,9,6,0,N,1,2,1
58.45,1.63,M,40,30,0,5,0,0,0,N,0,0,0
57.67,1.79,V,47,60,0,0,8,4,0,N,1,2,2
49.6,1.66,M,48,190,0,0,20,4,0,N,2,4,4
65.22,1.59,M,46,0,12,0,0,9,0,N,2,3,4
84.32,1.66,M,41,0,5,0,8,4,0,N,1,1,2
51.41,1.69,M,40,70,5,0,0,0,4,N,0,2,1
87.69,1.73,M,54,0,0,3,4,3,0,N,0,0,0
67.15,1.58,M,38,0,0,0,6,14,0,N,0,0,0
95.85,1.72,V,28,0,0,3,9,1,0,N,2,4,4
75.52,1.82,V,44,20,0,1,0,0,1,N,0,1,2
101.25,1.79,V,29,0,0,2,1,1,0,N,0,0,0
96.97,1.81,V,45,0,0,4,6,0,0,N,0,1,1
92.25,1.64,M,21,0,0,0,17,5,0,N,1,1,2
81.4,1.65,M,48,0,0,2,0,1,0,N,1,2,3
87.69,1.73,V,37,0,0,4,1,12,0,N,2,3,3
70.82,1.66,M,35,0,10,3,0,8,0,N,1,2,2
66.17,1.54,M,46,0,7,0,8,2,0,S,1,1,0
101.07,1.78,V,18,0,0,1,9,2,0,N,0,2,4
90.1,1.64,M,52,0,0,0,10,3,0,N,3,4,4
54.5,1.74,V,31,140,2,1,11,4,0,N,2,2,4
54.5,1.74,V,22,180,7,1,29,8,0,N,0,1,1
52.02,1.7,M,50,90,0,0,19,12,1,N,1,2,2
48.41,1.64,M,46,40,3,0,15,17,0,N,1,3,2
80.31,1.62,M,41,0,0,0,6,0,0,N,2,4,3
73.38,1.68,M,38,10,3,1,14,5,0,N,1,3,1
77.53,1.67,M,54,0,0,3,0,2,0,N,1,3,2
68.24,1.73,V,21,20,6,0,5,0,0,N,0,1,2
83.16,1.63,M,20,0,0,2,8,6,0,N,2,3,2
102.64,1.74,V,18,0,0,1,23,5,0,N,1,4,4
81.16,1.76,V,24,0,0,0,0,8,0,N,0,1,0
78,1.64,M,29,0,0,0,4,2,0,N,1,2,1
90.3,1.78,M,69,0,0,1,0,2,0,N,3,4,4
88.89,1.73,V,41,0,0,2,4,8,0,N,1,2,3
68.28,1.57,M,75,0,0,1,0,0,0,N,1,1,2
81.44,1.74,V,52,0,0,4,1,1,0,N,0,3,2
86.07,1.64,M,35,0,0,0,17,3,0,N,1,2,3
52.36,1.66,M,71,40,0,2,4,4,3,N,2,3,3
96.07,1.73,V,36,0,6,0,10,6,0,N,3,4,4
69.71,1.68,V,56,0,20,0,0,1,0,N,1,1,0
75.06,1.62,M,55,0,2,1,0,4,0,N,1,3,3
52.36,1.61,M,30,30,11,7,0,2,0,N,2,4,3
55.76,1.76,V,51,140,5,1,8,12,0,N,0,1,2
86.12,1.7,M,41,0,1,0,0,0,0,N,2,2,1
83.11,1.67,M,46,0,0,0,7,0,0,N,1,1,0
92.04,1.74,V,27,0,7,0,8,7,0,N,2,2,2
88.69,1.67,M,28,0,0,1,0,0,0,N,3,4,4
89.91,1.77,V,41,0,3,0,13,4,2,N,0,2,0
87.13,1.62,M,37,0,0,6,4,0,0,N,4,4,4
80.81,1.73,V,40,0,1,0,2,9,0,N,1,2,1
89.31,1.74,V,30,0,0,0,13,8,0,N,1,1,0
58.29,1.67,M,60,30,3,0,12,11,0,N,1,1,3
83.97,1.69,V,21,0,0,3,0,3,0,N,1,2,3
78.66,1.71,M,57,0,0,0,5,10,1,N,2,4,4
86.12,1.7,M,32,0,2,1,19,12,0,N,1,3,2
59.62,1.82,V,21,120,7,0,0,0,2,N,0,1,1
50.2,1.67,M,35,60,0,2,0,0,0,N,2,2,2
93.47,1.78,V,73,0,9,4,8,0,0,N,0,1,2
89.11,1.81,V,25,0,9,0,3,0,3,N,1,2,2
77.39,1.58,M,40,0,0,0,17,5,0,N,2,4,3
79.91,1.66,M,40,0,0,0,0,0,0,N,1,1,2
90.35,1.71,M,46,0,0,3,4,0,2,N,2,4,4
